date,open,high,low,close,volume,Name
2017-10-19,1934.02,1943.49,1923.0,1927.86,365519,PCLN
2017-10-09,1920.3,1939.98,1917.04,1926.93,233466,PCLN
2017-10-17,1929.01,1938.55,1926.41,1934.53,284992,PCLN
2017-10-13,1932.77,1938.43,1920.02,1929.06,344163,PCLN
2017-07-10,1920.0,1936.22,1911.45,1921.82,360840,PCLN
2017-10-25,1927.58,1935.71,1913.01,1928.81,248216,PCLN
2018-01-31,1928.01,1934.97,1896.0,1912.05,452775,PCLN
2018-01-19,1931.48,1933.8,1901.03,1910.21,634513,PCLN
2017-07-11,1920.89,1933.55,1903.9,1929.15,318406,PCLN
2018-01-30,1907.12,1933.13,1900.33,1921.53,382257,PCLN
2018-02-01,1903.99,1928.84,1893.39,1903.69,360015,PCLN
2017-11-01,1918.47,1927.73,1910.94,1913.06,379666,PCLN
2017-05-08,1907.0,1927.13,1896.0,1903.91,585033,PCLN
2018-01-22,1910.0,1926.69,1901.0,1915.77,398161,PCLN
2017-10-11,1916.55,1926.64,1908.0,1920.2,221397,PCLN
2018-01-12,1898.04,1925.98,1890.01,1919.4,555315,PCLN
2017-10-12,1920.2,1924.36,1913.46,1918.95,235260,PCLN
2017-05-05,1918.0,1922.26,1897.38,1903.65,580275,PCLN
2017-10-06,1909.34,1922.0,1904.01,1918.0,291219,PCLN
2017-07-07,1873.86,1921.4,1873.86,1918.5,630990,PCLN
2017-08-09,1910.51,1919.99,1875.08,1906.8,2064785,PCLN
2017-05-04,1880.0,1917.89,1870.58,1910.41,675793,PCLN
2017-11-02,1910.83,1917.52,1903.69,1911.14,294588,PCLN
2017-11-03,1914.01,1916.8,1893.57,1894.49,484990,PCLN
2017-05-09,1911.44,1915.97,1898.04,1911.13,771471,PCLN
2017-10-05,1894.6,1913.97,1889.01,1909.61,421030,PCLN
2017-10-31,1884.94,1913.52,1870.0,1911.96,419984,PCLN
2017-06-06,1888.94,1908.92,1886.9,1889.86,460249,PCLN
2017-11-06,1885.55,1904.98,1875.56,1903.0,1021757,PCLN
2017-08-10,1900.22,1903.86,1845.41,1849.62,1010622,PCLN
2017-10-27,1885.0,1902.52,1869.0,1890.92,903357,PCLN
2017-06-02,1899.04,1901.99,1881.02,1895.96,463349,PCLN
2018-01-11,1880.0,1900.86,1877.88,1893.1,385893,PCLN
2018-02-07,1847.39,1900.37,1836.68,1882.68,491231,PCLN
2017-06-05,1889.71,1900.25,1888.89,1891.58,327655,PCLN
2018-02-02,1890.13,1900.0,1856.57,1859.1,513771,PCLN
